login NIK gak bisa	Functionality and Perfomance
aplikasi jelek bet	General Aspect
Masuk terlalu rumit	User Experince
server ga terkoneksi	Functionality and Perfomance
login sulit sekali	User Experince
Servernya down	Functionality and Perfomance
error sering	Functionality and Perfomance
layanannya perbaiki	Out of Aspect
Aplikasi Bikin Pusing	User Experince
aplikasi diperbaiki	Functionality and Perfomance
download malah muter	Functionality and Perfomance
pendaftaran agak lama	Functionality and Perfomance
ngecek ga bsa	Functionality and Perfomance
aplikasinya ga beres	General Aspect
loadingnya lama banget	Functionality and Perfomance
cek TNKB Gabisa	Functionality and Perfomance
Apk tolong di perbaiki	Functionality and Perfomance
pinjam buku masih ada kendala tampilan	Functionality and Perfomance
Adminnya respon baik	Out of Aspect
aplikasi lancar	General Aspect
Aplikasi tidak terkoneksi ke server	Functionality and Perfomance
aplikasi taii	General Aspect
pembayaran pajak bermotor Cukup membantu	User Experince
PENINDAKAN ATAS LAPORAN JELEK BANGET	Out of Aspect
diupgrade layarnya jadi putihh	Support and Updates
aplikasi ga guna	General Aspect
aplikasi gabisa cek	Functionality and Perfomance
ngedeteksi cepet	Functionality and Perfomance
submit ga bisa	Functionality and Perfomance
aplikasinya tolong perbaiki	General Aspect
aplikasix eror terus	Functionality and Perfomance
Aplikasi tidak berguna	General Aspect
Aplikasi ngak guna	User Experince
Pelayanan dibantu	Out of Aspect
dbuka g bisa	Functionality and Perfomance
bayar ga bisa	Functionality and Perfomance
apk gk bisa masuk	Functionality and Perfomance
bikin aplikasi jangan nanggung	General Aspect
Pelayanan KTP tdk bisa di klik	Functionality and Perfomance
rahasia bisa jaga	Security
aplikasinya ruwet	General Aspect
aplikasi Rusak	Functionality and Perfomance
cek Pajak gabisa	Functionality and Perfomance
Masuk susah	Functionality and Perfomance
apk gak jelas	General Aspect
aplikasinya ga berfungsi	Functionality and Perfomance
aplikasi ngelag	Functionality and Perfomance
apk gk jelas banget	General Aspect
aplikasi harus daftar ulang lagi	User Experince
login tidak terdaftar	Functionality and Perfomance
Pelayanan sangat baik	User Experince
Loading lemot	Functionality and Perfomance
Loadingnya super lamaaaa sekaleeeeeeee	Functionality and Perfomance
Scan barcode Bug nya perbaiki	Functionality and Perfomance
NGUBAH NOMER TELEPON SUSAH	User Experince
daftarnya susah	User Experince
server tidak terkoneksi	Functionality and Perfomance
chapta gagal	Functionality and Perfomance
web kurang sehat	Functionality and Perfomance
Aplikasi nggak dirawat	Support and Updates
mengirim laporan susah sekali untuk terkirim	Functionality and Perfomance
bug banyak	Functionality and Perfomance
pilihan untuk anak tidak ada	User Experince
Aplikasi sering erorr	Functionality and Perfomance
bayar ga muncul	Functionality and Perfomance
BPOM produk tidak muncul	Functionality and Perfomance
update susah banget	Support and Updates
cek g bs	Functionality and Perfomance
aplikasinya Makin ga jelas	General Aspect
liat pembayaran gak bisa	Functionality and Perfomance
aplikasi guna nya apa	General Aspect
Aplikasih gak membantu sama sekali	User Experince
loading Terlalu lama	Functionality and Perfomance
akun tidak terdaftar	Functionality and Perfomance
Aplikasi ngk guna	General Aspect
wifi free hotspot tidak berfungsi	Functionality and Perfomance
pakai ngk bisa	Functionality and Perfomance
Daftar kagak bisa	Functionality and Perfomance
Aplikasi sangat membantu sekali	User Experince
muter muter teruss	Functionality and Perfomance
Pelayanan lama	Out of Aspect
pelayanan mudah	User Experince
Aplikasi cukimai	General Aspect
aplikasi sangat lancar	Functionality and Perfomance
mengaksesnya gak bisa	Functionality and Perfomance
Aplikasi bekerja dengan sangat baik	Functionality and Perfomance
login tidak bisa sama sekali	Functionality and Perfomance
respon sangat cepat	User Experince
Loading selamanya	Functionality and Perfomance
pencet Gak bisa	Functionality and Perfomance
Aplikasi payah	General Aspect
upgrate kaga bisa qr	Support and Updates
aplikasi ngk guna banget	User Experince
nanya ke CS FB,wa,Twitter, Instagram ngk ada jawaban sama sekali	Support and Updates
cek PKB tidak bisa	Functionality and Perfomance
nyetor duit susahnya minta ampun	User Experince
bayar gx bisa terus	Functionality and Perfomance
Fitur scan barcodenya gak bisa di gunakan	Functionality and Perfomance
layanan aplikasi makin jelek	User Experince
pengurusan Memudahkan	User Experince
dipake Gak bisa	Functionality and Perfomance
Aplikasi keren banget	General Aspect
scan ga kebaca	Functionality and Perfomance
JSS Josss	General Aspect
donwload sertifikat gak bisa	Functionality and Perfomance
laporan request reject terus	Out of Aspect
Bukunya lengkap banget	User Experince
daftar angel	User Experince
apk minta update mulu	Support and Updates
apk berguna GK sih	User Experince
log in Gk bisa	Functionality and Perfomance
Respon Baik	Out of Aspect
Proses identifikasi lama banget	Functionality and Perfomance
Email tidak d respon2	User Experince
scan barcode ga bisa	Functionality and Perfomance
login sulit	User Experince
APLIKASI MACAM APA INI	General Aspect
gabti foto gk bs	Functionality and Perfomance
kualitas layanannya bisa lebih ditingkatkan	Out of Aspect
masuk gak bisa	Functionality and Perfomance
prosesnya cepat	Out of Aspect
LOGIN SUSAH BENERRR	User Experince
akses blank terus	Functionality and Perfomance
aplikasi Membantu sekali	User Experince
layar blank	Functionality and Perfomance
APLIKASI SAMPAH	General Aspect
lapor loading mulu	Functionality and Perfomance
download lemot banget	Functionality and Perfomance
scan gak bisa	Functionality and Perfomance
Apk gk bisa di pakai	Functionality and Perfomance
APLIKASI TIDAK BISA MASUK	Functionality and Perfomance
update banyak rusak nya	Support and Updates
internet tidak koneksi	Functionality and Perfomance
upload ga pernah bisa	Functionality and Perfomance
apk tidal bisa di gunaan	Functionality and Perfomance
LOGIN SERING MENGULANG	Functionality and Perfomance
App sampah	General Aspect
update ga bisa masuk	Support and Updates
Aplikasi kaga guna	User Experince
upload dokumen ga selesai	Functionality and Perfomance
survei tidak ada	Functionality and Perfomance
Apk hapus saja	General Aspect
ketik gak bisa	Functionality and Perfomance
loading gk ada hasil	Functionality and Perfomance
ngelacak kaleng gak bisa	Functionality and Perfomance
scan qr code cepat	Functionality and Perfomance
aplikasi busuk	General Aspect
apkny uninstall saja	General Aspect
bug Banyak	Functionality and Perfomance
aplikasi Sangat terbantu	General Aspect
Aplikasi bagus	General Aspect
respon tdk ada	Support and Updates
layanan pengaduan perlu diperbaiki	Out of Aspect
buka nggak bisa	Functionality and Perfomance
SCAN BARCODE TIDAK BISA	Functionality and Perfomance
respon sangat cepat	Support and Updates
memberi tanggapan Cepat	Out of Aspect
APLIKASI ERROR TERUS	Functionality and Perfomance
Loading mulu	Functionality and Perfomance
Aplikasi tidak berguna	User Experince
cek plat error	Functionality and Perfomance
aplikasi GAJELAS	General Aspect
sistem perbaiki lg	Functionality and Perfomance
apk kocak	General Aspect
Aplikasi satu untuk semua	User Experince
Daftar ribet	User Experince
Pelayanan cepat	Out of Aspect
aplikasinya Kurang optimal	Functionality and Perfomance
login ngga bisa	Functionality and Perfomance
server Makin buruk	General Aspect
App berat	Functionality and Perfomance
login Ga bisa	Functionality and Perfomance
petugas IT tidak kompeten	Support and Updates
penanganan kurang terintegrasi	Out of Aspect
buku-buku koleksi ngga bisa diunduh	Functionality and Perfomance
pelayanan tingkatkan	Out of Aspect
Aplikasi bobrog sekali	General Aspect
aplikasi sangat mendukung	General Aspect
Aplikasi Suka	General Aspect
apknya problem	Functionality and Perfomance
Aplikasi di pake nggak bisa	Functionality and Perfomance
ngurus surat seribet ini	User Experince
isi kode gagal mulu	Functionality and Perfomance
liat sertifikat Gabisa	Functionality and Perfomance
pelayanan kreatif	Out of Aspect
Aplikasi Love banget	General Aspect
server gak terhubung	Functionality and Perfomance
Aplikasi berguna sekali	User Experince
Aplikasi sangat bermanfangat	User Experince
aplikasi Gajelas	General Aspect
update tidak bisa di bukanya	Support and Updates
sertifikat Vaksin kaga muncul	Functionality and Perfomance
menu diperhatikan lagi	User Experince
ngecek produk muterrrrrr mulu	Functionality and Perfomance
appnya bapuk	General Aspect
unduh sertif susah	Functionality and Perfomance
apl eror	Functionality and Perfomance
Aplikasinya cukup membantu masyarakat	User Experince
aplikasinya Gak kebuka	Functionality and Perfomance
Update gk koneksi ke servernya	Support and Updates
login ngga terdaftar	Functionality and Perfomance
Aplikasinya tidak bisa identifikasi produk	Functionality and Perfomance
servernya down	Functionality and Perfomance
Aplikasi tidak bisa digunakan	Functionality and Perfomance
Sistim pelayanan mudah Diakses	User Experince
servernya error melulu	Functionality and Perfomance
server tidak terhubung	Functionality and Perfomance
mengurus kk cepat	User Experince
scan Tidak bisa	Functionality and Perfomance
daftar akun Tidak bisa berfungsi	Functionality and Perfomance
EMAIL RIBETTT	User Experince
masuk lemot	Functionality and Perfomance
loading lama bgt	Functionality and Perfomance
aplikasi banyak warga yg komplen	General Aspect
sever ga bisa terkoneksi	Functionality and Perfomance
aplikasinya bermalasalah	Functionality and Perfomance
loading mulu	Functionality and Perfomance
mengidentifikasi Tidak bisa	Functionality and Perfomance
buka aplikasinya susah banget	Functionality and Perfomance
aplikasinya parah buruk sekali	General Aspect
Aplikasi jaringan internet tidak stabil	Functionality and Perfomance
Develop ngigau	Support and Updates
pemeliharaan disepelekan	Support and Updates
daftar agak ribet	User Experince
aplikasi tidak bisa d gunakan	Functionality and Perfomance
log in akun tidak di temukan	Functionality and Perfomance
menunya gk ada	Functionality and Perfomance
login Ngga bisa	Functionality and Perfomance
download buang kuota	Functionality and Perfomance
dibuka gak bisa	Functionality and Perfomance
apk berat sangat	Functionality and Perfomance
baca landscape Ga bisa	Functionality and Perfomance
logoutnya susah	User Experince
Aplikasi tidak berguna	General Aspect
aplikasi lemot pol	Functionality and Perfomance
Aplikasi membantu	User Experince
Aplikasi baik	General Aspect
Apk gajelas	General Aspect
Qr muter	Functionality and Perfomance
Lodingnya lama sekali	Functionality and Perfomance
"Opsi ""kembalikan buku"" belum bekerja"	Functionality and Perfomance
Aplikasi bosokkk	General Aspect
akses Ga bisa	Functionality and Perfomance
buka parah	Functionality and Perfomance
email hilang	Security
aplikasi belum bisa di buka	Functionality and Perfomance
pelayanan tepat	Out of Aspect
aplikasi mudah dijalankan	User Experince
developers tolong di perbaikin	Support and Updates
dibuka Gk bisa	Functionality and Perfomance
pemulihan akun gak bisa	Functionality and Perfomance
Apk ga jelas	General Aspect
fitur bermanfaat	User Experince
scan QR tidak bisa	Functionality and Perfomance
Pelayanane sangat cepat	Out of Aspect
pelayanan Sangat cepat	Out of Aspect
Looodiiiing terussss	Functionality and Perfomance
aplikasi tidak ada manpaatnya	General Aspect
buat bayar pajak jadi sulit	User Experince
akses CCTV diperbaiki	Functionality and Perfomance
Diaplikasi tidak ada respon	Support and Updates
memuat tidak dapat	Functionality and Perfomance
layanan publik dimudahkan dalam mengakses	User Experince
menu2 hilang	Functionality and Perfomance
buka ga bisa	Functionality and Perfomance
Aplikasi ga jelas	Functionality and Perfomance
kode verifikasi gak masuk2	Functionality and Perfomance
bayar pajak persulit	Functionality and Perfomance
data semua hilang	Security
upload file tidak bisa	Functionality and Perfomance
Daftar GK bisa	Functionality and Perfomance
Aplikasi sangat membantu masyarakat	User Experince
Daftar susah	User Experince
loginya ngak bsa otp pakai nomor hp	Functionality and Perfomance
download gabisa	Functionality and Perfomance
Loding terus	Functionality and Perfomance
bug Terlalu banyak	Functionality and Perfomance
scan produk ga di kenali	Functionality and Perfomance
Aplikasi gak bisa dipake	Functionality and Perfomance
logging lambat	Functionality and Perfomance
Aolikasi parahhhh	General Aspect
menu tidak berfungsi	Functionality and Perfomance
edit akun profil blm bisa	Functionality and Perfomance
bayar online Tdk bsa	Functionality and Perfomance
apl payah	General Aspect
aplikasi Lebih baik tidak usah ada	General Aspect
JSS sangat membantu sekali	User Experince
aplikasi ga niat bikin	Support and Updates
otp tidak ada pilihannya	User Experince
apk gk guna	General Aspect
institut bobrok takut ketahuan	Out of Aspect
IT harus ditingkatkan kembali	Support and Updates
sub sistem Kurang terintegrasi	Functionality and Perfomance
cek gk bisa	Functionality and Perfomance
cek pembayaran gabisa	Functionality and Perfomance
akun gak bisa buka	Functionality and Perfomance
Alarm notif mengganggu sekali	User Experince
Ngescan muter terus	Functionality and Perfomance
dipencet gabisa	Functionality and Perfomance
aplikasi Tolong diperbaiki	Functionality and Perfomance
dibuka tidak bisa	Functionality and Perfomance
bikin aplikasi ga niat	Functionality and Perfomance
peforma Tingkatkan lagi	Functionality and Perfomance
login susah banget	Functionality and Perfomance
pelayanan Sangat puas	Out of Aspect
respond Quick	Support and Updates
Aplikasinya gak bisa untuk ngecek	Functionality and Perfomance
Aplikasi memudahkan segala urusan	User Experince
EMAIL RIBETTT	User Experince
ngirim kodenya lama	Functionality and Perfomance
reset password fast respon	Functionality and Perfomance
masuk susah	User Experince
ngecek gabisa	Functionality and Perfomance
pengecekan gk bisa d buka	Functionality and Perfomance
aplikasi terhenti	Functionality and Perfomance
update selalu	Support and Updates
pinjam buku Bug	Functionality and Perfomance
server muter doank	Functionality and Perfomance
koneksi internet Tidak ada	Functionality and Perfomance
login ga bisa	Functionality and Perfomance
login nunggu lama	Functionality and Perfomance
Diaplikasi tidak ada respon	Support and Updates
Aplikasi keren	General Aspect
bikin akun susah	User Experince
aplikasinya Error teruss	Functionality and Perfomance
